scenario,round,client_id,class,precision,recall,f1
Non-IID,62,10,6,0.8181818181818182,0.9,0.8571428571428572
Non-IID,62,10,7,1.0,1.0,1.0
Non-IID,62,10,8,1.0,1.0,1.0
Non-IID,62,10,9,1.0,1.0,1.0
Non-IID,62,7,0,1.0,1.0,1.0
Non-IID,62,7,1,0.9090909090909091,1.0,0.9523809523809523
Non-IID,62,7,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,62,7,3,0.9,0.9,0.9
Non-IID,62,7,4,1.0,0.9,0.9473684210526316
Non-IID,62,7,5,1.0,0.8,0.888888888888889
Non-IID,62,7,6,0.8181818181818182,0.9,0.8571428571428572
Non-IID,62,7,7,1.0,1.0,1.0
Non-IID,62,7,8,1.0,1.0,1.0
Non-IID,62,7,9,1.0,1.0,1.0
Non-IID,63,5,0,1.0,0.9,0.9473684210526316
Non-IID,63,5,1,1.0,1.0,1.0
Non-IID,63,5,2,0.6428571428571429,0.9,0.75
Non-IID,63,5,3,1.0,0.3,0.4615384615384615
Non-IID,63,5,4,0.9,0.9,0.9
Non-IID,63,5,5,0.75,0.9,0.8181818181818182
Non-IID,63,5,6,0.7692307692307693,1.0,0.8695652173913044
Non-IID,63,5,7,0.5,1.0,0.6666666666666666
Non-IID,63,5,8,0.8888888888888888,0.8,0.8421052631578948
Non-IID,63,5,9,0.0,0.0,0.0
Non-IID,63,14,0,1.0,0.9,0.9473684210526316
Non-IID,63,14,1,1.0,1.0,1.0
Non-IID,63,14,2,0.6428571428571429,0.9,0.75
Non-IID,63,14,3,1.0,0.3,0.4615384615384615
Non-IID,63,14,4,0.9,0.9,0.9
Non-IID,63,14,5,0.75,0.9,0.8181818181818182
Non-IID,63,14,6,0.7692307692307693,1.0,0.8695652173913044
Non-IID,63,14,7,0.5,1.0,0.6666666666666666
Non-IID,63,14,8,0.8888888888888888,0.8,0.8421052631578948
Non-IID,63,14,9,0.0,0.0,0.0
Non-IID,64,3,0,0.7692307692307693,1.0,0.8695652173913044
Non-IID,64,3,1,1.0,1.0,1.0
Non-IID,64,3,2,0.9,0.9,0.9
Non-IID,64,3,3,0.625,1.0,0.7692307692307693
Non-IID,64,3,4,0.0,0.0,0.0
Non-IID,64,3,5,1.0,0.3,0.4615384615384615
Non-IID,64,3,6,0.8181818181818182,0.9,0.8571428571428572
Non-IID,64,3,7,1.0,0.4,0.5714285714285715
Non-IID,64,3,8,1.0,0.4,0.5714285714285715
Non-IID,64,3,9,0.3448275862068966,1.0,0.5128205128205129
Non-IID,64,1,0,0.7692307692307693,1.0,0.8695652173913044
Non-IID,64,1,1,1.0,1.0,1.0
Non-IID,64,1,2,0.9,0.9,0.9
Non-IID,64,1,3,0.625,1.0,0.7692307692307693
Non-IID,64,1,4,0.0,0.0,0.0
Non-IID,64,1,5,1.0,0.3,0.4615384615384615
Non-IID,64,1,6,0.8181818181818182,0.9,0.8571428571428572
Non-IID,64,1,7,1.0,0.4,0.5714285714285715
Non-IID,64,1,8,1.0,0.4,0.5714285714285715
Non-IID,64,1,9,0.3448275862068966,1.0,0.5128205128205129
Non-IID,65,5,0,1.0,1.0,1.0
Non-IID,65,5,1,1.0,1.0,1.0
Non-IID,65,5,2,1.0,0.6,0.7499999999999999
Non-IID,65,5,3,0.6428571428571429,0.9,0.75
Non-IID,65,5,4,0.5263157894736842,1.0,0.6896551724137931
Non-IID,65,5,5,0.9,0.9,0.9
Non-IID,65,5,6,1.0,0.7,0.8235294117647058
Non-IID,65,5,7,0.9090909090909091,1.0,0.9523809523809523
Non-IID,65,5,8,1.0,0.3,0.4615384615384615
Non-IID,65,5,9,0.8,0.8,0.8000000000000002
Non-IID,65,7,0,1.0,1.0,1.0
Non-IID,65,7,1,1.0,1.0,1.0
Non-IID,65,7,2,1.0,0.6,0.7499999999999999
Non-IID,65,7,3,0.6428571428571429,0.9,0.75
Non-IID,65,7,4,0.5263157894736842,1.0,0.6896551724137931
Non-IID,65,7,5,0.9,0.9,0.9
Non-IID,65,7,6,1.0,0.7,0.8235294117647058
Non-IID,65,7,7,0.9090909090909091,1.0,0.9523809523809523
Non-IID,65,7,8,1.0,0.3,0.4615384615384615
Non-IID,65,7,9,0.8,0.8,0.8000000000000002
Non-IID,66,16,0,1.0,0.9,0.9473684210526316
Non-IID,66,16,1,1.0,1.0,1.0
Non-IID,66,16,2,1.0,0.8,0.888888888888889
Non-IID,66,16,3,0.5882352941176471,1.0,0.7407407407407407
Non-IID,66,16,4,0.4,1.0,0.5714285714285715
Non-IID,66,16,5,1.0,0.6,0.7499999999999999
Non-IID,66,16,6,1.0,0.8,0.888888888888889
Non-IID,66,16,7,0.8333333333333334,1.0,0.9090909090909091
Non-IID,66,16,8,1.0,0.1,0.18181818181818182
Non-IID,66,16,9,0.75,0.3,0.4285714285714285
Non-IID,66,1,0,1.0,0.9,0.9473684210526316
Non-IID,66,1,1,1.0,1.0,1.0
Non-IID,66,1,2,1.0,0.8,0.888888888888889
Non-IID,66,1,3,0.5882352941176471,1.0,0.7407407407407407
Non-IID,66,1,4,0.4,1.0,0.5714285714285715
Non-IID,66,1,5,1.0,0.6,0.7499999999999999
Non-IID,66,1,6,1.0,0.8,0.888888888888889
Non-IID,66,1,7,0.8333333333333334,1.0,0.9090909090909091
Non-IID,66,1,8,1.0,0.1,0.18181818181818182
Non-IID,66,1,9,0.75,0.3,0.4285714285714285
Non-IID,67,4,0,1.0,1.0,1.0
Non-IID,67,4,1,0.9090909090909091,1.0,0.9523809523809523
Non-IID,67,4,2,0.8333333333333334,1.0,0.9090909090909091
Non-IID,67,4,3,0.6666666666666666,1.0,0.8
Non-IID,67,4,4,0.8181818181818182,0.9,0.8571428571428572
Non-IID,67,4,5,1.0,0.9,0.9473684210526316
Non-IID,67,4,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,67,4,7,1.0,1.0,1.0
Non-IID,67,4,8,1.0,0.2,0.33333333333333337
Non-IID,67,4,9,1.0,0.8,0.888888888888889
Non-IID,67,5,0,1.0,1.0,1.0
Non-IID,67,5,1,0.9090909090909091,1.0,0.9523809523809523
Non-IID,67,5,2,0.8333333333333334,1.0,0.9090909090909091
Non-IID,67,5,3,0.6666666666666666,1.0,0.8
Non-IID,67,5,4,0.8181818181818182,0.9,0.8571428571428572
Non-IID,67,5,5,1.0,0.9,0.9473684210526316
Non-IID,67,5,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,67,5,7,1.0,1.0,1.0
Non-IID,67,5,8,1.0,0.2,0.33333333333333337
Non-IID,67,5,9,1.0,0.8,0.888888888888889
Non-IID,68,17,0,1.0,1.0,1.0
Non-IID,68,17,1,0.9090909090909091,1.0,0.9523809523809523
Non-IID,68,17,2,0.9,0.9,0.9
Non-IID,68,17,3,1.0,0.3,0.4615384615384615
Non-IID,68,17,4,1.0,0.2,0.33333333333333337
Non-IID,68,17,5,0.8181818181818182,0.9,0.8571428571428572
Non-IID,68,17,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,68,17,7,1.0,0.5,0.6666666666666666
Non-IID,68,17,8,0.8888888888888888,0.8,0.8421052631578948
Non-IID,68,17,9,0.37037037037037035,1.0,0.5405405405405406
Non-IID,68,0,0,1.0,1.0,1.0
Non-IID,68,0,1,0.9090909090909091,1.0,0.9523809523809523
Non-IID,68,0,2,0.9,0.9,0.9
Non-IID,68,0,3,1.0,0.3,0.4615384615384615
Non-IID,68,0,4,1.0,0.2,0.33333333333333337
Non-IID,68,0,5,0.8181818181818182,0.9,0.8571428571428572
Non-IID,68,0,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,68,0,7,1.0,0.5,0.6666666666666666
Non-IID,68,0,8,0.8888888888888888,0.8,0.8421052631578948
Non-IID,68,0,9,0.37037037037037035,1.0,0.5405405405405406
Non-IID,69,1,0,1.0,1.0,1.0
Non-IID,69,1,1,1.0,1.0,1.0
Non-IID,69,1,2,0.8,0.8,0.8000000000000002
Non-IID,69,1,3,1.0,0.3,0.4615384615384615
Non-IID,69,1,4,1.0,0.9,0.9473684210526316
Non-IID,69,1,5,0.8888888888888888,0.8,0.8421052631578948
Non-IID,69,1,6,0.6666666666666666,1.0,0.8
Non-IID,69,1,7,0.5882352941176471,1.0,0.7407407407407407
Non-IID,69,1,8,0.9,0.9,0.9
Non-IID,69,1,9,1.0,0.7,0.8235294117647058
Non-IID,69,6,0,1.0,1.0,1.0
Non-IID,69,6,1,1.0,1.0,1.0
Non-IID,69,6,2,0.8,0.8,0.8000000000000002
Non-IID,69,6,3,1.0,0.3,0.4615384615384615
Non-IID,69,6,4,1.0,0.9,0.9473684210526316
Non-IID,69,6,5,0.8888888888888888,0.8,0.8421052631578948
Non-IID,69,6,6,0.6666666666666666,1.0,0.8
Non-IID,69,6,7,0.5882352941176471,1.0,0.7407407407407407
Non-IID,69,6,8,0.9,0.9,0.9
Non-IID,69,6,9,1.0,0.7,0.8235294117647058
Non-IID,70,14,0,1.0,1.0,1.0
Non-IID,70,14,1,1.0,1.0,1.0
Non-IID,70,14,2,1.0,0.8,0.888888888888889
Non-IID,70,14,3,1.0,0.6,0.7499999999999999
Non-IID,70,14,4,1.0,0.6,0.7499999999999999
Non-IID,70,14,5,0.9,0.9,0.9
Non-IID,70,14,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,70,14,7,0.625,1.0,0.7692307692307693
Non-IID,70,14,8,0.45454545454545453,1.0,0.625
Non-IID,70,14,9,0.0,0.0,0.0
Non-IID,70,2,0,1.0,1.0,1.0
Non-IID,70,2,1,1.0,1.0,1.0
Non-IID,70,2,2,1.0,0.8,0.888888888888889
Non-IID,70,2,3,1.0,0.6,0.7499999999999999
Non-IID,70,2,4,1.0,0.6,0.7499999999999999
Non-IID,70,2,5,0.9,0.9,0.9
Non-IID,70,2,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,70,2,7,0.625,1.0,0.7692307692307693
Non-IID,70,2,8,0.45454545454545453,1.0,0.625
Non-IID,70,2,9,0.0,0.0,0.0
Non-IID,71,2,0,1.0,1.0,1.0
Non-IID,71,2,1,1.0,1.0,1.0
Non-IID,71,2,2,0.7142857142857143,1.0,0.8333333333333333
Non-IID,71,2,3,0.0,0.0,0.0
Non-IID,71,2,4,1.0,0.6,0.7499999999999999
Non-IID,71,2,5,0.75,0.9,0.8181818181818182
Non-IID,71,2,6,1.0,0.9,0.9473684210526316
Non-IID,71,2,7,0.8333333333333334,1.0,0.9090909090909091
Non-IID,71,2,8,0.37037037037037035,1.0,0.5405405405405406
Non-IID,71,2,9,0.0,0.0,0.0
Non-IID,71,7,0,1.0,1.0,1.0
Non-IID,71,7,1,1.0,1.0,1.0
Non-IID,71,7,2,0.7142857142857143,1.0,0.8333333333333333
Non-IID,71,7,3,0.0,0.0,0.0
Non-IID,71,7,4,1.0,0.6,0.7499999999999999
Non-IID,71,7,5,0.75,0.9,0.8181818181818182
Non-IID,71,7,6,1.0,0.9,0.9473684210526316
Non-IID,71,7,7,0.8333333333333334,1.0,0.9090909090909091
Non-IID,71,7,8,0.37037037037037035,1.0,0.5405405405405406
Non-IID,71,7,9,0.0,0.0,0.0
Non-IID,72,5,0,1.0,1.0,1.0
Non-IID,72,5,1,0.9090909090909091,1.0,0.9523809523809523
Non-IID,72,5,2,0.38461538461538464,1.0,0.5555555555555556
Non-IID,72,5,3,1.0,0.1,0.18181818181818182
Non-IID,72,5,4,1.0,0.9,0.9473684210526316
Non-IID,72,5,5,0.6923076923076923,0.9,0.7826086956521738
Non-IID,72,5,6,1.0,0.6,0.7499999999999999
Non-IID,72,5,7,1.0,1.0,1.0
Non-IID,72,5,8,1.0,0.3,0.4615384615384615
Non-IID,72,5,9,0.9090909090909091,1.0,0.9523809523809523
Non-IID,72,6,0,1.0,1.0,1.0
Non-IID,72,6,1,0.9090909090909091,1.0,0.9523809523809523
Non-IID,72,6,2,0.38461538461538464,1.0,0.5555555555555556
Non-IID,72,6,3,1.0,0.1,0.18181818181818182
Non-IID,72,6,4,1.0,0.9,0.9473684210526316
Non-IID,72,6,5,0.6923076923076923,0.9,0.7826086956521738
Non-IID,72,6,6,1.0,0.6,0.7499999999999999
Non-IID,72,6,7,1.0,1.0,1.0
Non-IID,72,6,8,1.0,0.3,0.4615384615384615
Non-IID,72,6,9,0.9090909090909091,1.0,0.9523809523809523
Non-IID,73,19,0,1.0,1.0,1.0
Non-IID,73,19,1,1.0,1.0,1.0
Non-IID,73,19,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,73,19,3,0.0,0.0,0.0
Non-IID,73,19,4,1.0,0.9,0.9473684210526316
Non-IID,73,19,5,0.5625,0.9,0.6923076923076923
Non-IID,73,19,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,73,19,7,1.0,1.0,1.0
Non-IID,73,19,8,0.8333333333333334,1.0,0.9090909090909091
Non-IID,73,19,9,1.0,1.0,1.0
Non-IID,73,11,0,1.0,1.0,1.0
Non-IID,73,11,1,1.0,1.0,1.0
Non-IID,73,11,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,73,11,3,0.0,0.0,0.0
Non-IID,73,11,4,1.0,0.9,0.9473684210526316
Non-IID,73,11,5,0.5625,0.9,0.6923076923076923
Non-IID,73,11,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,73,11,7,1.0,1.0,1.0
Non-IID,73,11,8,0.8333333333333334,1.0,0.9090909090909091
Non-IID,73,11,9,1.0,1.0,1.0
Non-IID,74,18,0,1.0,0.7,0.8235294117647058
Non-IID,74,18,1,1.0,1.0,1.0
Non-IID,74,18,2,1.0,0.8,0.888888888888889
Non-IID,74,18,3,0.8888888888888888,0.8,0.8421052631578948
Non-IID,74,18,4,0.9,0.9,0.9
Non-IID,74,18,5,1.0,0.8,0.888888888888889
Non-IID,74,18,6,0.7142857142857143,1.0,0.8333333333333333
Non-IID,74,18,7,1.0,1.0,1.0
Non-IID,74,18,8,0.5882352941176471,1.0,0.7407407407407407
Non-IID,74,18,9,1.0,0.7,0.8235294117647058
Non-IID,74,10,0,1.0,0.7,0.8235294117647058
Non-IID,74,10,1,1.0,1.0,1.0
Non-IID,74,10,2,1.0,0.8,0.888888888888889
Non-IID,74,10,3,0.8888888888888888,0.8,0.8421052631578948
Non-IID,74,10,4,0.9,0.9,0.9
Non-IID,74,10,5,1.0,0.8,0.888888888888889
Non-IID,74,10,6,0.7142857142857143,1.0,0.8333333333333333
Non-IID,74,10,7,1.0,1.0,1.0
Non-IID,74,10,8,0.5882352941176471,1.0,0.7407407407407407
Non-IID,74,10,9,1.0,0.7,0.8235294117647058
Non-IID,75,1,0,1.0,0.9,0.9473684210526316
Non-IID,75,1,1,1.0,1.0,1.0
Non-IID,75,1,2,1.0,0.5,0.6666666666666666
Non-IID,75,1,3,0.7142857142857143,1.0,0.8333333333333333
Non-IID,75,1,4,1.0,0.6,0.7499999999999999
Non-IID,75,1,5,1.0,0.9,0.9473684210526316
Non-IID,75,1,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,75,1,7,1.0,0.5,0.6666666666666666
Non-IID,75,1,8,1.0,1.0,1.0
Non-IID,75,1,9,0.5,1.0,0.6666666666666666
Non-IID,75,6,0,1.0,0.9,0.9473684210526316
Non-IID,75,6,1,1.0,1.0,1.0
Non-IID,75,6,2,1.0,0.5,0.6666666666666666
Non-IID,75,6,3,0.7142857142857143,1.0,0.8333333333333333
Non-IID,75,6,4,1.0,0.6,0.7499999999999999
Non-IID,75,6,5,1.0,0.9,0.9473684210526316
Non-IID,75,6,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,75,6,7,1.0,0.5,0.6666666666666666
Non-IID,75,6,8,1.0,1.0,1.0
Non-IID,75,6,9,0.5,1.0,0.6666666666666666
Non-IID,76,7,0,1.0,0.4,0.5714285714285715
Non-IID,76,7,1,1.0,1.0,1.0
Non-IID,76,7,2,0.5555555555555556,1.0,0.7142857142857143
Non-IID,76,7,3,0.0,0.0,0.0
Non-IID,76,7,4,1.0,0.9,0.9473684210526316
Non-IID,76,7,5,0.3448275862068966,1.0,0.5128205128205129
Non-IID,76,7,6,1.0,0.3,0.4615384615384615
Non-IID,76,7,7,0.5555555555555556,1.0,0.7142857142857143
Non-IID,76,7,8,1.0,0.9,0.9473684210526316
Non-IID,76,7,9,0.0,0.0,0.0
Non-IID,76,19,0,1.0,0.4,0.5714285714285715
Non-IID,76,19,1,1.0,1.0,1.0
Non-IID,76,19,2,0.5555555555555556,1.0,0.7142857142857143
Non-IID,76,19,3,0.0,0.0,0.0
Non-IID,76,19,4,1.0,0.9,0.9473684210526316
Non-IID,76,19,5,0.3448275862068966,1.0,0.5128205128205129
Non-IID,76,19,6,1.0,0.3,0.4615384615384615
Non-IID,76,19,7,0.5555555555555556,1.0,0.7142857142857143
Non-IID,76,19,8,1.0,0.9,0.9473684210526316
Non-IID,76,19,9,0.0,0.0,0.0
Non-IID,77,8,0,0.7142857142857143,1.0,0.8333333333333333
Non-IID,77,8,1,0.9090909090909091,1.0,0.9523809523809523
Non-IID,77,8,2,0.6923076923076923,0.9,0.7826086956521738
Non-IID,77,8,3,1.0,0.2,0.33333333333333337
Non-IID,77,8,4,1.0,0.6,0.7499999999999999
Non-IID,77,8,5,0.8333333333333334,0.5,0.625
Non-IID,77,8,6,0.9,0.9,0.9
Non-IID,77,8,7,1.0,0.8,0.888888888888889
Non-IID,77,8,8,1.0,0.4,0.5714285714285715
Non-IID,77,8,9,0.38461538461538464,1.0,0.5555555555555556
Non-IID,77,2,0,0.7142857142857143,1.0,0.8333333333333333
Non-IID,77,2,1,0.9090909090909091,1.0,0.9523809523809523
Non-IID,77,2,2,0.6923076923076923,0.9,0.7826086956521738
Non-IID,77,2,3,1.0,0.2,0.33333333333333337
Non-IID,77,2,4,1.0,0.6,0.7499999999999999
Non-IID,77,2,5,0.8333333333333334,0.5,0.625
Non-IID,77,2,6,0.9,0.9,0.9
Non-IID,77,2,7,1.0,0.8,0.888888888888889
Non-IID,77,2,8,1.0,0.4,0.5714285714285715
Non-IID,77,2,9,0.38461538461538464,1.0,0.5555555555555556
Non-IID,78,3,0,1.0,0.8,0.888888888888889
Non-IID,78,3,1,1.0,1.0,1.0
Non-IID,78,3,2,1.0,0.9,0.9473684210526316
Non-IID,78,3,3,0.9,0.9,0.9
Non-IID,78,3,4,0.8181818181818182,0.9,0.8571428571428572
Non-IID,78,3,5,0.9,0.9,0.9
Non-IID,78,3,6,0.7142857142857143,1.0,0.8333333333333333
Non-IID,78,3,7,0.5882352941176471,1.0,0.7407407407407407
Non-IID,78,3,8,1.0,0.9,0.9473684210526316
Non-IID,78,3,9,1.0,0.2,0.33333333333333337
Non-IID,78,17,0,1.0,0.8,0.888888888888889
Non-IID,78,17,1,1.0,1.0,1.0
Non-IID,78,17,2,1.0,0.9,0.9473684210526316
Non-IID,78,17,3,0.9,0.9,0.9
Non-IID,78,17,4,0.8181818181818182,0.9,0.8571428571428572
Non-IID,78,17,5,0.9,0.9,0.9
Non-IID,78,17,6,0.7142857142857143,1.0,0.8333333333333333
Non-IID,78,17,7,0.5882352941176471,1.0,0.7407407407407407
Non-IID,78,17,8,1.0,0.9,0.9473684210526316
Non-IID,78,17,9,1.0,0.2,0.33333333333333337
Non-IID,79,3,0,1.0,0.9,0.9473684210526316
Non-IID,79,3,1,1.0,1.0,1.0
Non-IID,79,3,2,0.43478260869565216,1.0,0.6060606060606061
Non-IID,79,3,3,0.8,0.8,0.8000000000000002
Non-IID,79,3,4,1.0,0.6,0.7499999999999999
Non-IID,79,3,5,1.0,0.5,0.6666666666666666
Non-IID,79,3,6,1.0,0.6,0.7499999999999999
Non-IID,79,3,7,1.0,0.4,0.5714285714285715
Non-IID,79,3,8,0.0,0.0,0.0
Non-IID,79,3,9,0.37037037037037035,1.0,0.5405405405405406
Non-IID,79,8,0,1.0,0.9,0.9473684210526316
Non-IID,79,8,1,1.0,1.0,1.0
Non-IID,79,8,2,0.43478260869565216,1.0,0.6060606060606061
Non-IID,79,8,3,0.8,0.8,0.8000000000000002
Non-IID,79,8,4,1.0,0.6,0.7499999999999999
Non-IID,79,8,5,1.0,0.5,0.6666666666666666
Non-IID,79,8,6,1.0,0.6,0.7499999999999999
Non-IID,79,8,7,1.0,0.4,0.5714285714285715
Non-IID,79,8,8,0.0,0.0,0.0
Non-IID,79,8,9,0.37037037037037035,1.0,0.5405405405405406
Non-IID,80,13,0,1.0,1.0,1.0
Non-IID,80,13,1,1.0,1.0,1.0
Non-IID,80,13,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,80,13,3,0.8333333333333334,1.0,0.9090909090909091
Non-IID,80,13,4,1.0,0.9,0.9473684210526316
Non-IID,80,13,5,1.0,0.7,0.8235294117647058
Non-IID,80,13,6,0.8181818181818182,0.9,0.8571428571428572
Non-IID,80,13,7,1.0,0.6,0.7499999999999999
Non-IID,80,13,8,1.0,1.0,1.0
Non-IID,80,13,9,0.7142857142857143,1.0,0.8333333333333333
Non-IID,80,15,0,1.0,1.0,1.0
Non-IID,80,15,1,1.0,1.0,1.0
Non-IID,80,15,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,80,15,3,0.8333333333333334,1.0,0.9090909090909091
Non-IID,80,15,4,1.0,0.9,0.9473684210526316
Non-IID,80,15,5,1.0,0.7,0.8235294117647058
Non-IID,80,15,6,0.8181818181818182,0.9,0.8571428571428572
Non-IID,80,15,7,1.0,0.6,0.7499999999999999
Non-IID,80,15,8,1.0,1.0,1.0
Non-IID,80,15,9,0.7142857142857143,1.0,0.8333333333333333
Non-IID,81,2,0,1.0,1.0,1.0
Non-IID,81,2,1,1.0,1.0,1.0
Non-IID,81,2,2,0.8333333333333334,1.0,0.9090909090909091
Non-IID,81,2,3,1.0,0.2,0.33333333333333337
Non-IID,81,2,4,0.8181818181818182,0.9,0.8571428571428572
Non-IID,81,2,5,0.6,0.9,0.7200000000000001
Non-IID,81,2,6,0.7142857142857143,1.0,0.8333333333333333
Non-IID,81,2,7,1.0,0.7,0.8235294117647058
Non-IID,81,2,8,1.0,0.9,0.9473684210526316
Non-IID,81,2,9,0.8,0.8,0.8000000000000002
Non-IID,81,15,0,1.0,1.0,1.0
Non-IID,81,15,1,1.0,1.0,1.0
Non-IID,81,15,2,0.8333333333333334,1.0,0.9090909090909091
Non-IID,81,15,3,1.0,0.2,0.33333333333333337
Non-IID,81,15,4,0.8181818181818182,0.9,0.8571428571428572
Non-IID,81,15,5,0.6,0.9,0.7200000000000001
Non-IID,81,15,6,0.7142857142857143,1.0,0.8333333333333333
Non-IID,81,15,7,1.0,0.7,0.8235294117647058
Non-IID,81,15,8,1.0,0.9,0.9473684210526316
Non-IID,81,15,9,0.8,0.8,0.8000000000000002
Non-IID,82,4,0,1.0,0.9,0.9473684210526316
Non-IID,82,4,1,1.0,1.0,1.0
Non-IID,82,4,2,1.0,0.9,0.9473684210526316
Non-IID,82,4,3,0.9,0.9,0.9
Non-IID,82,4,4,0.8181818181818182,0.9,0.8571428571428572
Non-IID,82,4,5,0.9,0.9,0.9
Non-IID,82,4,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,82,4,7,0.5882352941176471,1.0,0.7407407407407407
Non-IID,82,4,8,1.0,1.0,1.0
Non-IID,82,4,9,1.0,0.2,0.33333333333333337
Non-IID,82,9,0,1.0,0.9,0.9473684210526316
Non-IID,82,9,1,1.0,1.0,1.0
Non-IID,82,9,2,1.0,0.9,0.9473684210526316
Non-IID,82,9,3,0.9,0.9,0.9
Non-IID,82,9,4,0.8181818181818182,0.9,0.8571428571428572
Non-IID,82,9,5,0.9,0.9,0.9
Non-IID,82,9,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,82,9,7,0.5882352941176471,1.0,0.7407407407407407
Non-IID,82,9,8,1.0,1.0,1.0
Non-IID,82,9,9,1.0,0.2,0.33333333333333337
Non-IID,83,4,0,1.0,0.8,0.888888888888889
Non-IID,83,4,1,1.0,1.0,1.0
Non-IID,83,4,2,1.0,0.9,0.9473684210526316
Non-IID,83,4,3,0.6666666666666666,1.0,0.8
Non-IID,83,4,4,0.625,1.0,0.7692307692307693
Non-IID,83,4,5,1.0,0.8,0.888888888888889
Non-IID,83,4,6,1.0,0.8,0.888888888888889
Non-IID,83,4,7,1.0,1.0,1.0
Non-IID,83,4,8,0.8888888888888888,0.8,0.8421052631578948
Non-IID,83,4,9,1.0,0.7,0.8235294117647058
Non-IID,83,16,0,1.0,0.8,0.888888888888889
Non-IID,83,16,1,1.0,1.0,1.0
Non-IID,83,16,2,1.0,0.9,0.9473684210526316
Non-IID,83,16,3,0.6666666666666666,1.0,0.8
Non-IID,83,16,4,0.625,1.0,0.7692307692307693
Non-IID,83,16,5,1.0,0.8,0.888888888888889
Non-IID,83,16,6,1.0,0.8,0.888888888888889
Non-IID,83,16,7,1.0,1.0,1.0
Non-IID,83,16,8,0.8888888888888888,0.8,0.8421052631578948
Non-IID,83,16,9,1.0,0.7,0.8235294117647058
Non-IID,84,17,0,1.0,1.0,1.0
Non-IID,84,17,1,1.0,1.0,1.0
Non-IID,84,17,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,84,17,3,1.0,0.9,0.9473684210526316
Non-IID,84,17,4,1.0,1.0,1.0
Non-IID,84,17,5,0.9090909090909091,1.0,0.9523809523809523
Non-IID,84,17,6,1.0,0.9,0.9473684210526316
Non-IID,84,17,7,1.0,1.0,1.0
Non-IID,84,17,8,1.0,1.0,1.0
Non-IID,84,17,9,1.0,1.0,1.0
Non-IID,84,13,0,1.0,1.0,1.0
Non-IID,84,13,1,1.0,1.0,1.0
Non-IID,84,13,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,84,13,3,1.0,0.9,0.9473684210526316
Non-IID,84,13,4,1.0,1.0,1.0
Non-IID,84,13,5,0.9090909090909091,1.0,0.9523809523809523
Non-IID,84,13,6,1.0,0.9,0.9473684210526316
Non-IID,84,13,7,1.0,1.0,1.0
Non-IID,84,13,8,1.0,1.0,1.0
Non-IID,84,13,9,1.0,1.0,1.0
Non-IID,85,17,0,1.0,1.0,1.0
Non-IID,85,17,1,1.0,1.0,1.0
Non-IID,85,17,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,85,17,3,0.8333333333333334,1.0,0.9090909090909091
Non-IID,85,17,4,0.9090909090909091,1.0,0.9523809523809523
Non-IID,85,17,5,1.0,0.7,0.8235294117647058
Non-IID,85,17,6,0.9,0.9,0.9
Non-IID,85,17,7,1.0,1.0,1.0
Non-IID,85,17,8,1.0,1.0,1.0
Non-IID,85,17,9,1.0,0.9,0.9473684210526316
Non-IID,85,14,0,1.0,1.0,1.0
Non-IID,85,14,1,1.0,1.0,1.0
Non-IID,85,14,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,85,14,3,0.8333333333333334,1.0,0.9090909090909091
Non-IID,85,14,4,0.9090909090909091,1.0,0.9523809523809523
Non-IID,85,14,5,1.0,0.7,0.8235294117647058
Non-IID,85,14,6,0.9,0.9,0.9
Non-IID,85,14,7,1.0,1.0,1.0
Non-IID,85,14,8,1.0,1.0,1.0
Non-IID,85,14,9,1.0,0.9,0.9473684210526316
Non-IID,86,5,0,0.7692307692307693,1.0,0.8695652173913044
Non-IID,86,5,1,0.9090909090909091,1.0,0.9523809523809523
Non-IID,86,5,2,0.5,1.0,0.6666666666666666
Non-IID,86,5,3,1.0,0.5,0.6666666666666666
Non-IID,86,5,4,1.0,0.6,0.7499999999999999
Non-IID,86,5,5,1.0,0.5,0.6666666666666666
Non-IID,86,5,6,1.0,0.9,0.9473684210526316
Non-IID,86,5,7,1.0,0.4,0.5714285714285715
Non-IID,86,5,8,0.8181818181818182,0.9,0.8571428571428572
Non-IID,86,5,9,0.625,1.0,0.7692307692307693
